Product_Name,Product_Price,Product_Price_Per_Count,Product_Link,Timestamp_Date,Timestamp_Time
"Apple iPhone X, GSM Unlocked 5.8in, 64 GB - Space Gray (Renewed)",419.99,More buying choices,https://www.amazon.ca/Apple-iPhone-GSM-Unlocked-5-8/dp/B07757R58W/ref=sr_1_30?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-30,2022-07-22,01:06
"Apple iPhone 7 Factory Unlocked Phone - 4.7Inch Screen - 32GB - Black (Refurbished)",220.00,More buying choices,https://www.amazon.ca/Apple-iPhone-Factory-Unlocked-Phone/dp/B01N6YAP98/ref=sr_1_31?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-31,2022-07-22,01:06
"Apple iPhone 8 64GB Gold GSM Unlocked (Refurbished)",227.00,More buying choices,https://www.amazon.ca/Apple-iPhone-64GB-Unlocked-Refurbished/dp/B078P5BK5G/ref=sr_1_32?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-32,2022-07-22,01:06
"Apple iPhone 8 Plus, GSM Unlocked, 64GB - Gold (Renewed)",329.99,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-64GB/dp/B07752FPVQ/ref=sr_1_33?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-33,2022-07-22,01:06
"Apple iPhone 11 Pro Max, 64GB, Unlocked - Midnight Green (Renewed)",749.95,More buying choices,https://www.amazon.ca/Apple-iPhone-Pro-64GB-Unlocked/dp/B07ZQS6LPZ/ref=sr_1_34?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-34,2022-07-22,01:06
"Apple iPhone XR, 64GB, Blue - Fully Unlocked (Renewed)",463.47,More buying choices,https://www.amazon.ca/Apple-iPhone-XR-64GB-Blue/dp/B07P5ZZH8D/ref=sr_1_35?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-35,2022-07-22,01:06
"Apple iPhone 8 4.7, 256 GB, Fully Unlocked, Gold (Refurbished)",381.33,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-Refurbished/dp/B07754X4XV/ref=sr_1_36?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-36,2022-07-22,01:06
"Apple iPhone 11, 128GB, Unlocked - Black (Renewed)",667.39,0,https://www.amazon.ca/Apple-iPhone-11-128GB-Unlocked/dp/B07ZPKR714/ref=sr_1_37?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-37,2022-07-22,01:06
"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",315.49,0,https://www.amazon.ca/Apple-Gray-Unlocked-Smartphone-Refurbished/dp/B07753NSQZ/ref=sr_1_38?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-38,2022-07-22,01:06
"Apple iPhone 11 Pro Max, 256GB, Midnight Green, Fully Unlocked (Renewed)",1069.00,0,https://www.amazon.ca/Apple-iPhone-Midnight-Unlocked-Renewed/dp/B07Z4681LQ/ref=sr_1_39?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-39,2022-07-22,01:06
"Apple iPhone 12 Pro, 128GB, Gold - Fully Unlocked (Renewed)",1161.73,0,https://www.amazon.ca/Apple-iPhone-Pro-128GB-Gold/dp/B08PND2PGV/ref=sr_1_40?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-40,2022-07-22,01:06
"Apple iPhone X, GSM Unlocked, 64GB - Space Gray (Renewed)",449.99,0,https://www.amazon.ca/Apple-iPhone-a1901-Unlocked-Refurbished/dp/B07GVRC54W/ref=sr_1_41?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-41,2022-07-22,01:06
"Apple iPhone 12, 64GB, (Product) Red - Fully Unlocked (Renewed)",779.99,0,https://www.amazon.ca/Apple-iPhone-12-64GB-Product/dp/B08PNXBKN5/ref=sr_1_42?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-42,2022-07-22,01:06
"Apple iPhone 11 Pro, US Version, 64GB, Silver - Unlocked (Renewed)",679.99,0,https://www.amazon.ca/Apple-iPhone-Pro-64GB-Unlocked/dp/B07ZPLT7H6/ref=sr_1_43?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-43,2022-07-22,01:06
"Apple iPhone Xs, Fully Unlocked, 64 GB - Gold (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-Xs-Fully-Unlocked/dp/B07K4V35TJ/ref=sr_1_44?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-44,2022-07-22,01:06
"Apple iPhone 7, Fully Unlocked, 32GB - Rose Gold (Renewed)",219.00,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-32GB/dp/B0731HBTZ7/ref=sr_1_45?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-45,2022-07-22,01:06
"Apple iPhone SE, 64GB, White - Fully Unlocked (Renewed)",305.05,0,https://www.amazon.ca/Apple-iPhone-SE-64GB-White/dp/B088NQSLGN/ref=sr_1_46?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-46,2022-07-22,01:06
"Apple iPhone 12, 64GB, White - Fully Unlocked (Renewed)",785.64,0,https://www.amazon.ca/Apple-iPhone-12-64GB-White/dp/B08PPBQM23/ref=sr_1_47?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-47,2022-07-22,01:06
"Apple iPhone Xs Fully Unlocked 256GB Gold (Renewed)",519.91,More buying choices,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-Renewed/dp/B07KKL5KGG/ref=sr_1_48?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-48,2022-07-22,01:06
"Apple iPhone Xs Max, Fully Unlocked, 256 GB - Gold (Renewed)",799.00,0,https://www.amazon.ca/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFN43WC/ref=sr_1_49?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-49,2022-07-22,01:06
"Google Pixel 6, 5G Android Phone - Unlocked Smartphone with Wide and Ultrawide Lens - 128GB - Stormy Black",769.99,More buying choices,https://www.amazon.ca/Google-Pixel-Android-Phone-Smartphone/dp/B09HJZPFDD/ref=sr_1_50?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-50,2022-07-22,01:06
"Apple iPhone Xs Max, Fully Unlocked, 64 GB - Gold (Renewed)",599.00,0,https://www.amazon.ca/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFMTWVF/ref=sr_1_51?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-51,2022-07-22,01:06
"Apple iPhone 11 Pro Max, 256GB, Unlocked - Space Gray (Renewed)",1000.62,0,https://www.amazon.ca/Apple-iPhone-Pro-256GB-Unlocked/dp/B07ZQSSKY4/ref=sr_1_52?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466386&sprefix=iphone%2Caps%2C198&sr=8-52,2022-07-22,01:06
"Apple iPhone 12 Mini Leather Sleeve with MagSafe - Baltic Blue",169.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo2ODM4MjE4NjU4ODEwNjEwOjE2NTg0NjY3NDg6c3BfYXRmX25leHQ6MjAwMDc4ODM1NDcxOTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Leather-Sleeve-MagSafe-iPhone%2Fdp%2FB08MWQ71T3%2Fref%3Dsr_1_49_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658466748%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-49-spons%26psc%3D1,2022-07-22,01:12
"Apple iPhone 13 Pro Max Silicone Case with MagSafe - Blue Jay",69.99,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo2ODM4MjE4NjU4ODEwNjEwOjE2NTg0NjY3NDg6c3BfYXRmX25leHQ6MjAwMDk0MzMwNDMxMDgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G8N5P93%2Fref%3Dsr_1_50_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658466748%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-50-spons%26psc%3D1,2022-07-22,01:12
"Apple iPhone 13 Silicone Case with MagSafe - Chalk Pink",69.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo2ODM4MjE4NjU4ODEwNjEwOjE2NTg0NjY3NDg6c3BfYXRmX25leHQ6MjAwMDk4OTgyNDcxOTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G8GV78W%2Fref%3Dsr_1_51_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658466748%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-51-spons%26psc%3D1,2022-07-22,01:12
"Apple iPhone 13 Leather Case with MagSafe - Wisteria",59.99,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo2ODM4MjE4NjU4ODEwNjEwOjE2NTg0NjY3NDg6c3BfYXRmX25leHQ6MjAwMDk0MzMwNDI4MTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Leather-Case-MagSafe-iPhone%2Fdp%2FB09G8XSM6C%2Fref%3Dsr_1_52_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658466748%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-52-spons%26psc%3D1,2022-07-22,01:12
"Apple iPhone 11 Pro, 64GB, Gold - Fully Unlocked (Renewed)",679.99,0,https://www.amazon.ca/Apple-iPhone-Pro-64GB-Unlocked/dp/B07ZQQSMQS/ref=sr_1_53?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-53,2022-07-22,01:12
"Apple iPhone 12, 64GB, Blue - Fully Unlocked (Renewed)",795.00,More buying choices,https://www.amazon.ca/Apple-iPhone-12-64GB-Blue/dp/B08PNM1LNZ/ref=sr_1_54?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-54,2022-07-22,01:12
"Apple iPhone 11 Pro Max, 64GB, Silver - Fully Unlocked (Renewed)",749.99,0,https://www.amazon.ca/Apple-iPhone-11-Pro-Max/dp/B07ZQS31HV/ref=sr_1_55?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-55,2022-07-22,01:12
"Apple iPhone 6s a1688 32GB GSM Unlocked (Refurbished)",189.00,More buying choices,https://www.amazon.ca/Apple-iPhone-a1688-Unlocked-Refurbished/dp/B071P9HZWW/ref=sr_1_56?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-56,2022-07-22,01:12
"Apple iPhone 11, 64GB, Unlocked - Red (Renewed)",557.36,0,https://www.amazon.ca/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPKBL9V/ref=sr_1_57?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-57,2022-07-22,01:12
"Apple iPhone 7 128 GB Unlocked, Black (Renewed)",249.89,0,https://www.amazon.ca/Apple-iPhone-Unlocked-Black-Refurbished/dp/B01N9YV6DL/ref=sr_1_58?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-58,2022-07-22,01:12
"Apple iPhone X, GSM Unlocked 5.8in, 64 GB - Silver (Renewed)",459.00,More buying choices,https://www.amazon.ca/Apple-iPhone-GSM-Unlocked-5-8/dp/B07757WNJP/ref=sr_1_49?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-49,2022-07-22,01:12
"Apple iPhone 12 Pro Max 128GB - Pacific Blue - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-Pro-Max-128GB/dp/B09NN36NDS/ref=sr_1_50?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-50,2022-07-22,01:12
"Apple iPhone XR, US Version, 128GB, Black - Unlocked (Renewed)",447.00,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-128/dp/B07P976BBH/ref=sr_1_51?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-51,2022-07-22,01:12
"Apple iPhone 12 Mini, 64GB, Red - Fully Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-12-Mini-64GB/dp/B08PP43P1V/ref=sr_1_52?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-52,2022-07-22,01:12
"Apple iPhone 7 , GSM Unlocked, 128GB - Silver (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-GSM-Unlocked-128GB/dp/B01N9YPPVO/ref=sr_1_53?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-53,2022-07-22,01:12
"Apple iPhone 8, 256GB, Gold - GSM Unlocked (Renewed Premium)",334.92,0,https://www.amazon.ca/Apple-iPhone-256GB-Gold-Unlocked/dp/B08BJGZV1R/ref=sr_1_54?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-54,2022-07-22,01:12
"Apple iPhone 11 Pro, 256GB, Gold - Fully Unlocked (Renewed)",865.42,0,https://www.amazon.ca/Apple-iPhone-Pro-256GB-Unlocked/dp/B07ZQS94VJ/ref=sr_1_55?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-55,2022-07-22,01:12
"Apple iPhone 11, 64GB, Unlocked - Yellow (Renewed)",504.50,0,https://www.amazon.ca/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPJ8YZ6/ref=sr_1_56?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-56,2022-07-22,01:12
"Apple iPhone XR, 64GB, Coral - Fully Unlocked (Renewed)",379.00,0,https://www.amazon.ca/Apple-iPhone-XR-64GB-Coral/dp/B07P9765VS/ref=sr_1_57?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-57,2022-07-22,01:12
"Apple iPhone 12 Pro, 128GB, Silver - Fully Unlocked (Renewed)",1169.00,More buying choices,https://www.amazon.ca/Apple-iPhone-Pro-128GB-Silver/dp/B08PNB9B5Z/ref=sr_1_58?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-58,2022-07-22,01:12
"Apple iPhone Xs Max, Fully Unlocked, 64 GB - Silver (Renewed)",599.00,0,https://www.amazon.ca/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFMSQKX/ref=sr_1_59?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-59,2022-07-22,01:12
"Apple iPhone 7-32GB - GSM Unlocked - Silver (Refurbished)",169.06,0,https://www.amazon.ca/Apple-iPhone-Unlocked-Silver-Refurbished/dp/B01N7ZG7DJ/ref=sr_1_60?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-60,2022-07-22,01:12
"Apple iPhone 8 Plus, GSM Unlocked, 64GB - Space Gray (Renewed)",375.00,0,https://www.amazon.ca/Apple-iPhone-Plus-64GB-Refurbished/dp/B0775FLHPN/ref=sr_1_61?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-61,2022-07-22,01:12
"Apple iPhone 11 Pro Max, 512GB, Unlocked - Midnight Green (Renewed)",929.99,0,https://www.amazon.ca/Apple-iPhone-Pro-512GB-Unlocked/dp/B07ZQSKGLZ/ref=sr_1_62?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-62,2022-07-22,01:12
"Apple iPhone 7, Fully Unlocked, 32GB - Silver (Refurbished)",169.06,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-32GB/dp/B01N5SCQ2A/ref=sr_1_63?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-63,2022-07-22,01:12
"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Black (Refurbished)",335.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-128GB/dp/B01MUTHPSQ/ref=sr_1_64?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-64,2022-07-22,01:12
"Samsung Galaxy S20 FE 5G Navy 128GB 6.5 120Hz AMOLED, 12MP+12MP+8MP Rear Camera, 32 MP Selfie Camera, Wireless Powershare, Unlocked Phone (CAD Version and Warranty)",949.99,More buying choices,https://www.amazon.ca/Samsung-Galaxy-S20-Fan-128GB/dp/B08KFL6BVJ/ref=sr_1_65?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-65,2022-07-22,01:12
"Apple iPhone 12, 64GB, Green - Fully Unlocked (Renewed)",799.00,More buying choices,https://www.amazon.ca/Apple-iPhone-12-64GB-Green/dp/B08PP7VXQL/ref=sr_1_66?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-66,2022-07-22,01:12
"Apple iPhone XR, 128GB, Coral - Fully Unlocked (Renewed)",540.44,0,https://www.amazon.ca/Apple-iPhone-XR-128GB-Coral/dp/B07P6Y7R2Z/ref=sr_1_67?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-67,2022-07-22,01:12
"Apple iPhone 13 Pro, 256GB, Sierra Blue (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-13-Pro-Renewed/dp/B09LP1P55H/ref=sr_1_68?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-68,2022-07-22,01:12
"Apple iPhone X, Fully Unlocked 5.8in, 256 GB - Space Gray (Renewed)",459.00,More buying choices,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-5-8/dp/B07758RMKD/ref=sr_1_69?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-69,2022-07-22,01:12
"Apple iPhone 12 Mini, 64GB, Blue - Fully Unlocked (Renewed)",693.83,0,https://www.amazon.ca/Apple-iPhone-12-Mini-64GB/dp/B08PNN2SKF/ref=sr_1_70?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-70,2022-07-22,01:12
"Apple iPhone 11, 128GB, Unlocked - Red (Renewed)",667.39,0,https://www.amazon.ca/Apple-iPhone-11-128GB-Unlocked/dp/B07ZPKG5TG/ref=sr_1_71?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-71,2022-07-22,01:12
"Apple iPhone X, GSM Unlocked 5.8in, 256 GB - Silver (Renewed)",429.49,0,https://www.amazon.ca/Apple-iPhone-GSM-Unlocked-5-8/dp/B0775H5HJW/ref=sr_1_72?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-72,2022-07-22,01:12
"Apple iPhone Xs Max, US Version, 64GB, Space Gray - Unlocked (Renewed)",599.00,More buying choices,https://www.amazon.ca/Apple-iPhone-Max-Smartphone-Refurbished/dp/B07K8RNW7H/ref=sr_1_73?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-73,2022-07-22,01:12
"Apple iPhone 11 Pro, 256GB, Silver - Fully Unlocked (Renewed)",949.00,More buying choices,https://www.amazon.ca/Apple-iPhone-Pro-256GB-Unlocked/dp/B07ZQRN3KR/ref=sr_1_74?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-74,2022-07-22,01:12
"Apple iPhone 7 Plus, GSM Unlocked, 32GB - Black (Refurbished)",270.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-32GB/dp/B01NB1FOM3/ref=sr_1_75?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-75,2022-07-22,01:12
"Apple iPhone SE, 128GB, Black - Fully Unlocked (Renewed)",399.00,0,https://www.amazon.ca/Apple-iPhone-SE-128GB-Black/dp/B088NMH5KL/ref=sr_1_76?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-76,2022-07-22,01:12
"Apple iPhone 8 Plus, GSM Unlocked, 64GB - Silver (Renewed)",309.99,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-64GB/dp/B07754HYVS/ref=sr_1_77?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-77,2022-07-22,01:12
"Apple iPhone 12 Pro 256GB - Pacific Blue - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-12-Pro-256GB/dp/B09NPLKHQ4/ref=sr_1_78?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-78,2022-07-22,01:12
"Apple iPhone 6s Factory Unlocked 32GB Space Gray (Refurbished)",196.93,0,https://www.amazon.ca/Apple-iPhone-Factory-Unlocked-Refurbished/dp/B06XRHJWMX/ref=sr_1_79?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-79,2022-07-22,01:12
"Apple iPhone 12 Mini, 128GB, Blue - Fully Unlocked (Renewed)",699.00,0,https://www.amazon.ca/Apple-iPhone-12-Mini-128GB/dp/B08PNMBYZ4/ref=sr_1_80?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-80,2022-07-22,01:12
"Apple iPhone 7, 128GB, Rose Gold - Fully Unlocked (Renewed)",268.99,0,https://www.amazon.ca/Apple-iPhone-128GB-Rose-Gold/dp/B07Q6VQ147/ref=sr_1_81?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-81,2022-07-22,01:12
"Apple iPhone 12 Mini, 64GB, Black - Fully Unlocked (Renewed)",653.74,0,https://www.amazon.ca/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=sr_1_82?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-82,2022-07-22,01:12
"Apple iPhone Xs, 256GB, Silver - Fully Unlocked (Renewed)",550.99,0,https://www.amazon.ca/Apple-iPhone-Unlocked-Silver-Renewed/dp/B07KKKH5CK/ref=sr_1_83?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-83,2022-07-22,01:12
"Unlocked Cell Phone Canada(2022), Ulefone Note 6 Unlocked Smartphone 3G, 1GB+32GB, Android 11, 6.1 Display, 3300mAh, 5MP Main Camera, Triple Card Slots, Face Unlock (Red)",90.00,0,https://www.amazon.ca/Unlocked-Ulefone-Smartphone-Android-Display/dp/B09ZQG3KT2/ref=sr_1_84?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-84,2022-07-22,01:12
"Apple iPhone 11, 64GB, Unlocked - Green (Renewed)",695.00,0,https://www.amazon.ca/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPHSHPG/ref=sr_1_85?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-85,2022-07-22,01:12
"Apple iPhone 11 Pro Max, 64GB, Gold - Fully Unlocked (Renewed)",749.99,0,https://www.amazon.ca/Apple-iPhone-Pro-64GB-Unlocked/dp/B07ZQSNZ56/ref=sr_1_86?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-86,2022-07-22,01:12
"Apple iPhone 11, 256GB, Unlocked - Black (Renewed)",845.00,0,https://www.amazon.ca/Apple-iPhone-11-256GB-Unlocked/dp/B07ZPL6Y2D/ref=sr_1_87?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-87,2022-07-22,01:12
"Apple iPhone 12 Mini, 128GB, (Product) Red - Fully Unlocked (Renewed)",781.27,0,https://www.amazon.ca/Apple-iPhone-12-Mini-Product/dp/B08PP4X584/ref=sr_1_88?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-88,2022-07-22,01:12
"Apple iPhone 8 Plus, Fully Unlocked, 64 GB - Space Gray (Renewed)",329.99,0,https://www.amazon.ca/Apple-iPhone-Plus-Fully-Unlocked/dp/B07YYM3HFW/ref=sr_1_89?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-89,2022-07-22,01:12
"Apple iPhone 12, 128GB, Blue - Fully Unlocked (Renewed)",833.69,0,https://www.amazon.ca/Apple-iPhone-12-128GB-Blue/dp/B08PNXVB6B/ref=sr_1_90?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658466748&sprefix=iphone%2Caps%2C198&sr=8-90,2022-07-22,01:12
"Apple Polishing Cloth",36.99,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYXRmX25leHQ6MjAwMDIxNDY1ODUxODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-MM6F3AM-A-Polishing-Cloth%2Fdp%2FB09JQRJ15H%2Fref%3Dsr_1_97_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-97-spons%26psc%3D1,2022-07-22,01:19
